814,862,980,1364,1672
919,1097,1265,1673,2405
690,800,860,1100,1324
1334,1375,1455,1944,2476
1044,1154,1470,1779,2471
600,706,888,984,1776
1256,1335,1671,2184,2980
741,742,798,1098,1158
773,890,1182,1224,1660
520,663,949,1102,1126
