1265,1423,1673,1796,2372
912,1000,1344,1485,1993
1170,1179,1199,1247,1563
816,1012,1160,1736,2204
630,635,801,1134,1414
878,1041,1211,1412,2184
1111,1168,1382,1841,2273
686,769,795,918,1186
549,742,780,912,948
1346,1530,1592,1739,2179
1040,1125,1433,1727,1755
1240,1263,1415,1673,2377
971,1046,1060,1318,1434
759,958,1048,1465,1685
882,887,1051,1561,1941
