1192,1257,1345,1594,1878
1177,1178,1280,1778,2522
1129,1323,1607,1985,2025
520,695,889,1009,1249
1480,1659,1977,2502,3038
806,913,1093,1354,1742
587,669,717,978,1050
877,983,1149,1572,1644
715,840,1100,1280,1996
1198,1282,1284,1851,2299
