82,94,118,124,184
136,137,149,179,247
51,69,103,142,214
144,155,175,199,215
103,119,131,158,226
148,156,180,210,222
69,77,113,170,182
59,75,91,133,157
103,117,131,155,207
80,97,109,118,122
136,138,166,193,241
88,97,99,111,163
126,139,169,199,279
57,77,99,135,187
60,80,120,171,175
