759,870,1072,1192,1716
1420,1425,1751,1937,2189
1387,1490,1776,1917,2637
958,1108,1118,1607,2379
663,726,900,1098,1834
1479,1665,1863,1893,2393
990,1130,1210,1627,1675
1433,1612,1980,2214,2758
891,959,1049,1478,1882
1102,1120,1298,1784,1844
