1291,1296,1650,1947,2091
830,973,1109,1487,2051
558,700,896,1304,1744
1451,1519,1533,1812,2556
970,1092,1482,2049,2221
1269,1356,1698,2025,2073
953,998,1090,1666,2098
873,889,1081,1084,1712
835,997,1179,1599,2343
1173,1219,1541,1628,1724
570,646,834,1158,1582
897,1045,1277,1631,1907
701,760,900,1395,1995
568,745,771,924,1660
1258,1394,1528,1801,2045
