778,929,1105,1348,1440
1356,1456,1556,1733,2425
705,876,1276,1330,1626
1210,1262,1568,2141,2237
1009,1060,1222,1801,2153
1292,1441,1483,1957,2321
567,621,763,1288,1632
677,783,879,1083,1683
939,1123,1445,1628,2332
764,799,901,1087,1695
975,1062,1414,1630,1766
802,873,879,1425,1765
1400,1484,1490,2006,2210
1492,1664,2032,2158,2462
548,696,832,892,1560
