889,1082,1222,1612,2384
567,689,887,1262,1658
1280,1371,1455,1557,1829
1267,1381,1595,1634,2066
1461,1603,1679,2171,2275
1295,1319,1473,1719,2155
1411,1420,1480,1942,2102
1341,1470,1474,1483,1687
553,652,1046,1370,1818
1053,1190,1588,1669,2069
