660,705,809,1349,1797
632,827,955,1201,1977
862,985,1061,1445,2041
1268,1350,1476,1644,1736
1435,1600,1726,1777,2577
1010,1028,1382,1772,2456
835,977,1265,1832,2496
534,692,748,1123,1295
1219,1348,1736,2243,2715
1091,1268,1478,1709,2045
