763,883,975,1461,2141
769,860,1178,1613,2237
804,989,997,1462,1854
819,862,1200,1539,2083
1100,1126,1228,1339,1631
897,1075,1151,1289,2089
787,941,1111,1270,1898
1358,1508,1888,1915,2615
672,725,831,1302,1838
946,974,1326,1620,1664
