112,120,128,158,222
83,100,130,136,204
137,148,170,179,243
148,164,204,252,316
81,92,122,161,217
106,114,126,180,196
87,105,117,156,184
67,68,92,134,202
128,129,131,164,212
119,128,154,190,242
