96,111,113,125,157
98,100,112,139,175
88,99,103,148,224
132,139,159,189,209
64,79,107,164,240
148,159,173,227,243
122,138,176,194,250
53,73,111,165,221
87,99,127,139,147
67,79,89,110,174
