66,69,89,119,131
147,159,167,170,214
61,66,72,93,169
73,77,107,134,158
81,92,102,132,184
98,117,129,183,207
95,113,145,178,186
74,77,111,165,169
69,89,91,142,210
58,77,117,162,170
89,90,120,123,183
127,131,151,187,211
78,88,96,141,161
106,122,154,187,267
120,137,141,171,175
