146,152,170,230,298
57,62,96,156,160
131,139,151,184,212
131,144,164,167,215
81,85,121,127,187
93,98,110,134,206
150,165,179,218,250
56,75,87,114,190
55,66,92,119,131
78,87,99,159,223
69,81,115,145,157
113,121,145,196,268
130,131,163,211,283
70,75,115,154,210
98,111,135,147,207
