769,882,1100,1634,2022
1434,1566,1890,2190,2690
1235,1328,1524,1542,1658
1176,1301,1361,1796,2400
563,720,748,1264,1508
815,959,999,1548,2052
1491,1634,1830,1917,1961
919,1055,1177,1306,2070
586,705,979,1027,1047
1109,1211,1565,1931,2391
1141,1165,1285,1624,2120
1327,1398,1674,2253,2297
1211,1349,1513,1924,2184
922,1050,1418,1757,2425
1425,1496,1666,1948,2640
