101,115,139,199,243
134,143,181,241,249
90,105,125,182,202
55,62,76,91,139
105,115,119,125,157
113,132,170,173,245
103,123,139,172,236
95,105,145,187,207
137,153,189,198,254
50,68,76,112,184
