139,141,175,217,249
116,122,124,127,163
97,100,108,147,203
116,129,139,142,162
134,146,186,204,264
91,103,107,152,164
69,86,106,118,142
55,64,94,133,169
126,130,156,210,222
75,84,122,137,205
