1323,1336,1470,1557,1977
996,1081,1125,1359,2159
591,693,1075,1414,2170
1302,1444,1536,2028,2332
721,825,1117,1225,1977
631,779,927,1059,1555
1168,1236,1570,1774,1898
916,1043,1325,1373,1965
735,788,934,1252,1596
657,847,1219,1591,1943
