120,132,142,169,189
117,122,160,199,231
123,142,150,198,226
55,73,83,128,136
141,151,161,188,232
102,113,117,141,177
120,122,156,201,237
112,118,126,141,193
108,127,157,211,291
75,85,89,119,175
